Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
SRR6443836_1	31.700354286131706	32.24285035976478	32.56802658972205	32.630994557872825	32.37251177910077	34.360093502319295	34.266116366558315	33.081303188575184	33.639614302932905	36.082639979546364	37.308265458928375	37.686672267066	37.67554695204354	38.407677416998425	37.5812118777165	38.02412067643084	37.44175462946053	37.28654808429819	36.98299426567807	37.92383213411739	37.69760035063369	37.84986303371197	37.85659812264875	37.36666788414479	37.58007231820008	37.42794112275832	37.53364257277475	37.958230760802074	37.51860915300047	37.74691551919354	37.60911647613135	37.69208517476899	37.1353153877059	36.70155958946638	36.36339530296943	36.496336608349466	36.99438255597356	36.50355381862011	35.36013733153146	35.96907849081413	36.191365645202524	36.201957704810255	35.31299170897403	34.59975893933307	34.94720040907264	35.1734906315059	33.07217940757515	33.87518901347748	34.684648818437495	33.89819204499799	34.54112275831842	33.671405091493476	33.647204061507	32.149822856934136	32.30457650023741	32.24322290806823	31.19500361329158	26.465488571606237
SRR6443836_2	31.899631104130904	31.754410314474597	32.18448445889185	30.13908469995252	31.03824098761825	35.07030936118923	35.3946090069031	33.19142408415209	34.44910332736769	35.779341831330576	36.46087147083531	36.226224478614995	36.61601957704811	36.80095693779904	36.750385331823665	36.71976332225428	35.7644545089302	36.174082325870195	36.37529493407356	34.16351948573724	34.7415975747836	35.94544724058585	37.02693305087841	37.35955294203587	36.94110814858102	37.29200482121334	36.619284853354756	35.835582015413266	35.77148179261478	36.5766901639943	33.78901347748274	36.286051353226924	35.605157237298656	36.79786697834106	34.27932356915885	35.092808356769794	35.06834435151028	34.92437999926951	34.93549070455458	32.919814456335146	30.718236604697033	33.4212644727711	33.30744731363454	34.4643851126776	32.00695423499763	32.93335768289565	31.963402607838123	29.72288250118704	29.63957047372073	31.795310274297822	29.022506300449248	26.613148763650976	28.109792176485627	24.04331056649257	24.73454837649293	24.31744037400928	26.804996500570873	21.67966811820039
SRR6443839_1	32.1894680992174	32.62849184241942	32.53150285183711	32.64003183446081	32.19740018570102	34.87719856744926	34.6910996153336	32.92166069770526	34.02618384401114	35.76708316752885	37.29788566122828	37.645157182650216	37.54400848918955	38.34591855683778	37.54389706857674	38.05376309855418	37.36876508820799	37.47684308263696	36.857233054781794	37.72453110492108	37.566589733386394	37.68185170447009	37.758593977981164	37.40573550868815	37.69577928107176	37.268024936994294	37.335683777689354	37.67493832073219	37.09036742273511	37.48474864040323	37.49030375381351	37.459620639342084	36.94324446213025	36.377768934871995	36.252951319803685	36.28411725693063	36.69125878763762	36.29057434673034	35.384560286510144	35.493492505637356	35.6094601406022	35.59321925984879	35.275299111287964	34.60838838042181	34.83048149621966	34.72212229738692	33.22072953972675	33.887555378697435	34.60376707786179	33.67741079718795	34.2994243268338	33.38390768006367	33.67530441703144	32.27582437989123	32.04248839368616	32.516328425520626	31.608741536914714	28.606782503245178
SRR6443839_2	31.22628995888049	31.84791086350975	32.07038068709378	31.66862979174957	31.48871203077331	35.80090197638944	35.71810584958217	34.27215811115533	34.61273378432153	36.02918158907017	36.596270062342484	36.64736967767608	36.88610691073087	37.243454038997214	37.128165539196175	36.946778087279476	36.41439448202679	36.61495689083433	36.858941504178276	35.70927178670911	35.70220453641066	36.75535747446611	37.310194986072425	37.38256532696645	37.001114206128136	37.4436821859663	37.230990847592516	36.39358535614802	36.12153866560551	37.165990184374586	35.089805013927574	36.885242074545694	35.911218994561615	36.75308131051864	34.85824114604059	35.498787637617724	35.62065525931821	34.84440376707786	34.947786178538266	33.602801432550734	32.086297917495685	34.206234248574084	33.96883406287306	35.00028120440377	33.21224035017907	33.41670778617854	32.72733784321528	31.395405226157315	31.193643719326168	32.787510279877964	30.282154131847722	29.188380421806606	29.453036211699168	25.972378299509217	27.355437060618122	27.213874519167	29.2114500097855	22.951769972861868
SRR6443844_1	32.476223533495315	32.405623047552936	32.81825754946199	32.81902117320375	32.30732384588684	35.04928844151336	35.15321069073239	33.292953835473796	33.55133634154807	35.7613467545991	37.45255119750087	37.67089205137105	37.6545227351614	38.42059007289136	37.57345366192294	38.05971537660535	37.40474835126692	37.3018674071503	36.81875737591115	37.4089552238806	37.48262408885804	37.5203471017008	37.72508156889968	37.228892745574456	37.503602915654284	37.05038528288789	37.23180839986116	37.411843110031235	37.148184658104825	37.355015619576534	37.01749392572023	37.43520999652898	36.77357861853523	36.673030197847964	35.49438389448109	36.223116973273164	36.28512322110378	35.72531759805623	34.4736966331135	35.30857341200972	35.28788615064214	35.546338077056575	34.47852828878861	33.77775772301284	34.29896563693162	34.53453661922943	32.430350572717806	33.018771259979175	33.93291218326969	33.223575147518225	33.708212426240884	32.92641443943075	33.151030892051374	31.602124262408886	31.931384935786184	32.08781673030198	30.80882540905181	24.039117944527618
SRR6443844_2	30.862131204442903	31.564873307879207	32.01013536966331	30.52058313085734	31.10433877125998	35.9127386324193	35.713363415480735	34.616522040958	35.045539743144744	35.9706074279764	36.496591461298166	36.36696980215203	36.79086428323499	36.89324540090247	36.84913571676501	36.560263797292606	35.498923984727526	36.02218674071503	36.331912530371405	34.343769524470666	34.86587990281152	36.232099965289834	36.79322457480042	37.25051023950017	36.93277334258937	37.210690732384585	36.74657410621312	35.90181187087817	35.40106907323845	36.64041652204096	34.66195071155849	36.43718153418952	35.647330787920865	36.77516140229087	34.26297813259285	34.73292606733773	35.00302672683097	34.37445331482124	34.33171815341895	33.208358208955225	30.60474835126692	32.87203054494967	32.722068726136754	34.42826796251302	32.28477611940299	32.850940645609164	31.266171468240195	29.49872960777508	29.386310308920514	31.41437001041305	28.856577577230127	26.69493925720236	27.316404026379736	23.64331829225963	24.794307532106906	25.31972231863936	27.32314842380614	21.672053291364897
SRR6443871_1	32.749370681806006	32.51119383000375	32.85697070322961	32.53569707032296	32.491484119757914	34.648304857800866	34.319934658025815	32.91832253226929	33.40096941781372	35.92168603716995	37.353532215735626	37.67951368432328	37.66230517915484	38.42463178190777	37.63349043971935	38.1190134433078	37.47278667452198	37.52435327513256	37.30202988591934	37.989395318943814	37.88989341759949	38.0552461035831	37.90652884151893	37.330003749129666	37.682100583793044	37.472625997536284	37.481099030582186	37.977633763590596	37.75821327191902	37.88967382571903	37.50709121096888	37.89585988966847	37.39924481816721	37.020089979111994	36.456997482727225	36.55291628729045	36.871292378554976	36.602378019388354	35.65872208237373	35.79636870012318	36.25030796422259	36.10061057254566	35.39018799207327	34.72321246853409	35.168571581597135	35.323051791548394	33.53613625408387	34.1530876760752	34.58125435166836	33.89301590702159	34.68764929569922	33.686096084837445	34.06754860478817	32.564388624069416	32.283798403941944	32.67434524128328	32.2853228469898	31.14370891893745
SRR6443871_2	31.421723528466607	32.39475657436667	32.27082105939692	31.82767393283702	32.45278774570189	36.1780033206577	36.15025976112688	33.979192330351886	34.84888329494939	36.14817631621231	36.565406244978846	36.77247603234964	36.980375984146534	37.226988377698035	37.2485672968775	37.34933319050934	36.62752396765037	36.525081677467725	36.92217342402657	35.808628354132075	35.67070858550693	36.90411868673344	37.43001446092872	37.7779336939639	37.21737453805367	37.715933801081896	37.34666595254673	36.70805527288309	36.187493974613034	37.24194204916716	35.22137539499759	36.868351989716665	36.20249584917787	37.06473140163891	35.40467570028386	35.62783996572224	36.042113437951905	35.814873332976276	35.49182689732741	34.01149911627658	32.33505436238016	34.662396229446735	34.37245460875154	35.69599378715655	34.000680199239454	34.28473568635852	33.07774623748058	31.969101815649942	31.750179422634034	33.111520539874675	30.620352418188634	29.427288308071343	29.997091746558834	26.12775962722939	28.02635102565476	27.201022976808957	29.630749361518156	23.2299708208866
SRR6443905_1	32.4068848758465	32.8053915610349	32.837645424552875	32.75052092377149	32.383964229901025	34.890823059558954	35.01206806737281	33.32392776523702	33.96253689876715	35.88777565549575	37.41633964229901	37.64906233721132	37.64735197082827	38.40760548706373	37.62490015627713	38.048037853794064	37.42392776523702	37.418857440527866	36.997968397291196	37.783009202986634	37.74929675290849	37.777357180065984	37.79273311338774	37.27576836256295	37.55418475429762	37.2822278173294	37.3638739364473	37.73412918909533	37.651050529605826	37.65173641257162	37.43241882271228	37.67860739711755	37.07912832088905	36.781698211495055	36.06712102795624	36.52776523702032	36.663978121201595	36.2141430803959	34.999661399548536	35.64254210800486	35.714551137350234	35.9057648897378	34.994113561382186	34.23166348324362	34.66720784858482	34.843314811599235	32.73937315506164	33.27142733113387	34.226827574231635	33.67063726341379	34.07506511547144	33.10889911442959	33.55765757944088	31.549192568154194	31.732601146032295	32.10523528390346	31.067118742030733	29.41067315398336
