Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR6444217_2										4.209418574059458	3.0912917653249146	16.193107077084978	21.12163465754626	20.626151012891345	23.357888275015345	0.0
SRR6444218_1										3.17309969216197	0.8287946957139475	10.14918304522851	5.815770779067013	25.223774567842767	0.0	49.55718683400426
SRR6444218_2										4.977504143973478	2.003315178782856	12.086194648354251	19.180677243665638	49.03623016812693	0.0	0.0
SRR6444257_1										2.675796826444463	1.982784698732228	6.701867282677447	3.478810879190386	15.229766520914115	0.0	66.91967109424415
SRR6444257_2										4.5430795038913185	3.9628193493386137	9.124659681544427	3.4045595797926467	10.257679509391414	0.0	61.997084948986604
SRR6444265_1										2.9806315472153138	2.4003315999698547	8.11289471700957	17.491898409827417	21.282688974301003	0.0	42.46363704876027
SRR6444265_2										4.796895018464089	3.3800587836310196	14.661994121636898	15.7434622051398	11.474112593262491	0.0	38.96676463938503
SRR6444279_1										3.3785726608775666	1.1098970613606303	10.158721030536547	5.601242164586808	22.71550980504917	16.645580539421474	35.27804934153775
SRR6444279_2										3.114037609983323	2.40669388694002	10.598654321697625	10.86894013456783	27.143596526539763	36.44257864167002	0.0
SRR6444288_1										3.3575909661229613	1.982434127979925	6.910915934755332	5.86198243412798	23.904642409033876	0.0	53.02383939774153
SRR6444288_2										4.120451693851945	1.7314930991217063	11.111668757841906	14.062735257214554	57.77164366373903	0.0	0.0
SRR6444294_1										2.880214341532393	1.514531313958248	12.023220332675919	6.787481859115097	18.43486026867116	0.0	53.35838946154132
SRR6444294_2										3.8328433743906523	1.629888735905928	13.005619022810999	14.527592751088452	55.427380642280355	0.0	0.0
SRR6444311_1										3.616484440706476	1.9904681805438744	16.98345948976731	19.814970563498736	18.609475749929913	33.24362209139333	0.0
SRR6444311_2										6.621811045696664	2.7137650686851695	20.566302214746283	23.678160919540232	35.37987104008971	0.0	0.0
SRR6444312_1										3.4729955456570156	2.728285077951002	15.228285077951002	24.283129175946545	0.0	48.6010579064588	0.0
SRR6444312_2										4.196826280623608	3.78619153674833	20.601336302895323	20.31597995545657	39.21909799554566	0.0	0.0
SRR6444314_1										2.0020120724346073	0.7042253521126761	12.209926224010731	10.221327967806841	26.663313212608987	0.0	43.35680751173709
SRR6444314_2										3.2193158953722336	2.629107981220657	18.967136150234744	9.141515761234071	35.95573440643863	20.204560697518446	0.0
SRR6444323_1										2.4029323920716807	1.3711648112951398	15.775183274504482	5.76296497420581	42.4653814824871	25.52606570730383	0.0
SRR6444323_2										3.2276676622318763	2.65748031496063	19.55946239478686	6.580912299755634	56.18721151235406	0.0	0.0
SRR6444332_1										3.7599188042074183	0.33216460601587006	10.78150950359845	5.775973426831519	27.357446023251526	46.02325152242111	0.0
SRR6444332_2										4.668758073445285	1.8269053330872853	12.230116257612107	16.723565233437903	52.71267761579628	0.0	0.0
SRR6444338_1										1.9942366887156986	1.6242059073940667	14.62112777523086	8.753029013032943	29.992140939157768	37.910144737703845	0.0
SRR6444338_2										3.733053900058943	3.277883292946493	19.18593228109241	9.48326674962342	52.609863121357	0.0	0.0
SRR6444345_1										2.4250574812372565	3.26666955880439	12.099258166673897	13.08403106155915	40.462452822003385	22.120515378942347	0.0
SRR6444345_2										3.4922563012450656	5.110407357598369	14.31608173181207	13.847555420589128	51.91531820745304	0.0	0.0
SRR6444349_1										3.9611313981555982	3.9735099337748347	31.354830723525406	24.91180293371294	28.42111778176642	0.0	0.0
SRR6444349_2										5.8488580800891254	8.714489075942316	32.71028037383177	31.28055950980999	7.569474531162963	0.0	0.0
SRR6444354_1										2.2707013840018764	1.7546328876378137	17.743373211353507	5.9817030260380015	34.97536945812808	30.954726718273516	0.0
SRR6444354_2										3.246539995308468	3.0870279146141213	16.67370396434436	26.24442880600516	38.24536711236219	0.0	0.0
SRR6444362_1										3.311124570967091	1.458711891782758	15.692509590147385	23.187966888754293	13.294972743791641	36.836260852008884	0.0
SRR6444362_2										4.603270745003028	3.1950333131435493	18.54431657581264	20.78033515041389	40.99535634968706	0.0	0.0
SRR6444365_1										2.6710869050438077	0.966137816717973	8.07956429078854	12.872365616860051	11.745204830689083	0.0	58.967558607624916
SRR6444365_2										5.1622069618754445	1.1224248164811745	14.113189675586076	17.565711579445892	46.5309022022259	0.0	0.0
SRR6444370_1										3.29554588541811	1.5576928407106627	6.305607139887469	13.54250394966601	29.889963690789656	0.0	40.09534632334599
SRR6444370_2										4.501233404473516	1.5216607999113059	11.194877906815599	9.412677734970481	61.068765764017854	0.0	0.0
SRR6444371_1										3.1185950247156695	1.6878993690471407	19.382711087891334	17.980147088373588	21.424265562834062	29.49403207008801	0.0
SRR6444371_2										3.990676365390025	3.1628019129526184	25.16577583088856	10.079170518024354	45.34822971506651	0.0	0.0
SRR6444374_1										3.2093100398053958	1.3130252100840336	17.489495798319325	10.659000442282176	19.181225121627598	41.787372843874394	0.0
SRR6444374_2										3.303295002211411	2.24734630694383	20.812140645731976	18.484630694383018	27.518244139761165	17.503317116320215	0.0
SRR6444379_1										2.4318833652007648	1.2876434034416826	10.632767686424474	11.588790630975144	28.7703154875717	39.4927103250478	0.0
SRR6444379_2										3.608986615678776	2.3751195028680687	11.448374760994264	11.762069789674952	60.20853250478011	0.0	0.0
SRR6444381_1										4.02574152029806	2.6709246625054432	24.923791551749165	13.020757729714036	48.20728697924227	0.0	0.0
SRR6444381_2										5.6611990129191465	7.286979242270286	24.55605554749117	9.415977161658683	36.430057579716454	0.0	0.0
SRR6444384_1										2.325735269791908	2.3191186687398684	9.02835213550799	5.895391537367255	27.548218480166735	0.0	48.10599794885368
SRR6444384_2										2.769047540278559	2.517616700301055	13.89486220928309	8.770304694478446	37.0066496840573	25.34489032983756	0.0
SRR6444390_1										2.7635788015697655	0.8574349503677076	5.029185766579824	2.7437918411766646	30.003627609405402	0.0	54.621904165155165
SRR6444390_2										3.8650529301190515	1.5829568314480755	8.264353790851828	6.2295946970946146	32.92879992085216	38.35702272202619	0.0
SRR6444392_1										2.1366722730953716	1.7784837725035818	7.992275587117673	6.014452127328225	44.53061733009406	0.0	32.32729084906248
SRR6444392_2										3.4105774621566063	1.8656948856911482	13.710832866130943	10.670902635021491	59.97321372952096	0.0	0.0
SRR6444395_1										2.9670058172180673	1.0399119556184444	7.261415448195314	9.952159557981268	28.97828088852952	17.40673359836489	26.644655571277763
SRR6444395_2										2.9535296363677204	1.4936100442467939	10.89549221750556	11.212182467488715	46.80277609325517	17.119241740224155	0.0
SRR6444396_1										2.773986174100656	3.0381753335388137	21.333274624631233	13.407599841486503	52.61767425476641	0.0	0.0
SRR6444396_2										4.482409405134076	5.948659240015852	25.82449033507992	17.969265994452027	32.75505261767426	0.0	0.0
SRR6444414_1										5.503093454900684	1.7176815369586453	16.940735916639532	5.486812113318138	20.604037772712473	43.33279062194725	0.0
SRR6444414_2										5.177466623249756	3.858677955063497	18.73982416151091	18.577010745685442	40.56496255291436	0.0	0.0
SRR6444421_1										3.321162947937796	1.790398918187965	6.320486815415821	9.820148749154836	25.322515212981745	0.0	48.367816091954026
SRR6444421_2										4.154158215010142	3.6240703177822855	7.250845165652469	12.906017579445573	16.375929682217716	42.858688302907375	0.0
SRR6444428_1										2.523270440251572	0.8301886792452831	9.670440251572327	5.220125786163522	41.64779874213836	0.0	35.02893081761007
SRR6444428_2										3.8062893081761007	2.3371069182389936	10.70691823899371	9.386163522012579	64.00251572327043	0.0	0.0
SRR6444431_1										3.301951152954018	1.209805794333015	4.966571155682904	8.118433619866284	22.435984900168283	0.0	54.81420839587029
SRR6444431_2										4.6254604993860005	1.687360713148679	8.527766407422568	18.37449401919316	28.539591576840863	27.052349115386363	0.0
SRR6444433_1										2.7303531864981103	1.5834745210478303	3.838133715626222	9.598592467092402	36.680568226247885	0.0	40.30040401407533
SRR6444433_2										3.942395412485338	1.9777140622963638	10.321907989052521	19.262348494721753	27.596767887397366	26.352143881141664	0.0
SRR6444443_1										2.24277995879815	2.2116842228009483	4.858708749562717	8.007152019279356	32.778792708049906	0.0	44.15983208302561
SRR6444443_2										2.6392505927624677	2.289423562793952	7.167567147354919	16.896645547479302	39.27391456446534	20.344385276169007	0.0
SRR6444447_1										2.5537798381521695	0.26432434630555895	5.3556179089910945	5.8639339595787074	28.93334959944695	0.0	52.42975072180879
SRR6444447_2										4.221056484079541	2.305721605465414	5.73787157903298	11.101622544833475	64.67000121995852	0.0	0.0
SRR6444449_1										3.1368283663258647	1.5879921688057428	12.251468348923211	2.2101370458994998	51.32912769197303	22.392864911899064	0.0
SRR6444449_2										4.276702197085055	3.7154666086578207	17.31999129867305	11.498803567544051	50.01087665869045	0.0	0.0
SRR6444460_1										2.851066657805543	0.3522296803349505	6.300259187877982	4.771715292084801	19.824549744135044	60.19804612215059	0.0
SRR6444460_2										4.41948561174985	1.541835581843557	5.921446135442281	10.580182096098891	21.459427128331228	44.580315012959396	0.0
SRR6444461_1										2.320977878952838	2.222002276438858	9.274013955559953	14.514772108675212	25.025981095659922	40.95610432028505	0.0
SRR6444461_2										3.483941208492107	2.949472954916613	24.654822586232495	10.808135794526649	47.00351363388925	0.0	0.0
SRR6444464_1										2.7386596843818554	1.440096242304154	4.8545750477673195	9.613615455381785	34.88075861580921	0.0	41.45495718632793
SRR6444464_2										3.88507536621612	1.3127167221003468	9.266860094826976	8.615809213785294	48.446677517514686	17.893284268629255	0.0
SRR6444479_1										4.194297082228117	1.5998010610079576	19.844164456233422	16.15550397877984	0.0	52.354111405835546	0.0
SRR6444479_2										4.857427055702917	2.3955570291777186	27.934350132625994	24.287135278514587	25.83720159151194	0.0	0.0
SRR6444482_1										3.0385664199454614	1.2310089598753409	10.479158550837553	9.692247760031165	26.66147253603428	0.0	43.595636930268796
SRR6444482_2										3.946240747954811	3.9735099337748347	13.116478379431243	17.019867549668874	50.077911959485775	0.0	0.0
SRR6444503_1										3.6516354059152225	0.4626828487027085	10.98693810727124	9.929885752927358	30.79688222941951	0.0	38.292344378403385
SRR6444503_2										4.164145638324376	2.5732284585542944	12.823433106737376	16.55336868704844	51.72438338612664	0.0	0.0
SRR6444511_1										3.449817926276113	1.6610234459847952	14.204944739027662	12.876125982239826	59.93419791733214	0.0	0.0
SRR6444511_2										4.919184820801124	2.5075065482655083	17.725036734172363	13.882322877403693	48.19842841627803	0.0	0.0
SRR6444522_1										2.208649953838506	2.8194020311057453	12.513315815638093	4.4457069810382785	43.66877352460763	28.538456075562813	0.0
SRR6444522_2										3.064413038846673	2.65606135927846	15.5067111710816	20.879198920531213	46.05851857112421	0.0	0.0
SRR6444523_1										3.490361951503019	2.1374834522617934	10.829485647864132	13.280165315940717	46.26909043944335	16.53482289884085	0.0
SRR6444523_2										4.542959542798101	3.57108262568209	19.915404733460335	8.672629233799361	50.90891479125633	0.0	0.0
SRR6444527_1										4.037393860222077	1.2695950359242325	4.874265186152842	6.25	23.02416721097322	0.0	56.24183540169824
SRR6444527_2										4.82527759634226	2.1840300457217503	7.588994121489224	9.97305682560418	43.59487263226649	20.440071848465056	0.0
SRR6444528_1										2.8786040869646357	2.7293085751609594	10.488009704208267	19.19380423626015	16.403844359428945	42.973779975739475	0.0
SRR6444528_2										4.7447979845105905	3.6670710086778016	11.556405710553326	27.3723989922553	42.00802463375945	0.0	0.0
SRR6444530_1										3.1528509822712025	2.1370388116914234	22.175371346430282	18.826066123622425	46.37757546717777	0.0	0.0
SRR6444530_2										5.126976521322472	2.831816003833253	30.761859127934837	15.390512697652131	30.915189266890273	0.0	0.0
SRR6444531_1										2.7848837209302326	1.4505813953488373	11.180232558139535	11.709302325581396	32.906976744186046	0.0	34.127906976744185
SRR6444531_2										3.813953488372093	2.441860465116279	15.084302325581394	9.994186046511627	42.389534883720934	15.83139534883721	0.0
SRR6444533_1										4.195982461507087	1.9526868563271134	29.376975629652293	21.632507392678697	35.54094014479453	0.0	0.0
SRR6444533_2										5.1442846946058935	7.576221066585092	28.770266136433158	29.95309472825533	14.856734985214642	0.0	0.0
SRR6444535_1										3.5873732864121015	1.323598928515153	8.141183885708283	10.13183465518147	23.845790220074583	47.597037659540945	0.0
SRR6444535_2										5.446714638373864	3.0936498765691476	11.072010084563265	13.629917537685804	53.78433741267924	0.0	0.0
SRR6444536_1										2.5322803058794032	1.3371777192762526	12.26442689398688	15.18950315490368	24.244703522627553	38.067778195645815	0.0
SRR6444536_2										3.393088462663491	1.7383310350591283	15.945844302369311	18.402908361539424	28.343988968283817	21.07308511971919	0.0
SRR6444545_1										4.097818902842035	4.039986781229345	18.61368142762723	7.435558493060146	8.724388631857236	49.16556510244548	0.0
SRR6444545_2										5.82452081956378	7.063780568407138	23.479841374752148	4.196959682749505	44.2911434236616	0.0	0.0
SRR6444549_1										3.19412913784911	3.273322422258593	30.484134945356633	14.983369410274008	40.52056385618499	0.0	0.0
SRR6444549_2										5.575207222427538	5.305950055435299	31.228551818805766	24.560477271527375	14.423736867113668	0.0	0.0
SRR6444550_1										2.6618528943825726	1.0402643495288215	11.149186146126546	6.146738465304125	24.87149675682291	0.0	49.889854362991066
SRR6444550_2										3.2431770897075025	2.2610451597111734	11.00844449883735	13.45306572023008	39.60347570676784	21.36519397870518	0.0
SRR6444551_1										2.9403528423410807	2.2787734528143377	8.597031643797255	12.475497059647157	35.441753010361246	32.83043965275833	0.0
SRR6444551_2										4.652058246989639	2.7793335200224027	14.372724726967236	18.62923550826099	48.73284794175301	0.0	0.0
SRR6444556_1										5.379990750732234	3.5301371974718663	21.95930322182827	12.825651302605209	49.61461384307076	0.0	0.0
SRR6444556_2										7.461075998150147	6.443656543856944	21.504547556651765	22.298443039926006	29.95221211654077	0.0	0.0
SRR6444566_1										4.578630399234236	3.9444821122322815	16.571610896183145	15.139791807920872	18.099150480596656	35.368723327882584	0.0
SRR6444566_2										7.390419973676863	4.4749331950703946	20.492162884377617	13.835600047860247	42.31643600685997	0.0	0.0
SRR6444568_1										3.7347741599127917	0.9336935399781979	19.04829612777857	15.550500023697806	14.299255888904689	40.47111237499408	0.0
SRR6444568_2										5.042893028105597	4.066543438077634	24.30920896724963	16.06237262429499	37.67951087729276	0.0	0.0
SRR6444572_1										2.6042809238772757	1.6076968880253222	14.071265160299602	17.31799805697452	30.261054874800212	27.854210410855874	0.0
SRR6444572_2										3.2498668087373472	2.356701870945501	16.757027797799996	20.104045880472594	26.525431696386597	20.335955373092233	0.0
SRR6444581_1										3.753169141615357	1.5121332850416516	8.773994929373416	11.979355306048534	42.30351321984788	25.199203187250994	0.0
SRR6444581_2										4.898587468308584	2.888446215139442	13.87631293009779	21.165338645418327	44.16425208257878	0.0	0.0
SRR6444596_1										7.3823077618144035	5.430559320502395	24.52335773018885	4.9878015722418	0.0	50.53763440860215	0.0
SRR6444596_2										12.433360440950574	6.316074817023584	22.25535375440499	0.0	44.68238908466613	0.0	0.0
SRR6444603_1										4.874487561071489	3.262761835233335	17.82445105857247	28.500028078845396	38.13668781939686	0.0	0.0
SRR6444603_2										6.300892907283652	4.593699107092716	29.74111304543157	23.844555511877353	20.772729825349582	0.0	0.0
SRR6444635_1										5.296145408962707	1.925057080180866	11.751801942964587	12.557639790482158	9.079106415364642	0.0	54.54179164614765
SRR6444635_2										6.4467027801405745	7.01974302726418	9.916282401396785	16.57787527420871	49.08000179075077	0.0	0.0
SRR6444637_1										3.2436708860759493	2.1242088607594933	24.462025316455698	15.668512658227849	22.543512658227847	24.410601265822784	0.0
SRR6444637_2										5.494462025316456	3.2278481012658227	25.593354430379744	14.790348101265824	34.44620253164557	0.0	0.0
SRR6444656_1										3.627322690395184	3.0829625752420835	9.850824391520545	12.164354880921223	12.635435749803717	52.253336822821254	0.0
SRR6444656_2										4.459565558754253	3.967547762365873	10.845328448050248	15.126930123004447	53.92829102329233	0.0	0.0
SRR6444657_1										2.990487514863258	0.5529131985731273	9.69678953626635	5.915576694411414	0.0	0.0	76.5576694411415
SRR6444657_2										6.165279429250892	2.6932223543400715	7.045184304399524	5.095124851367419	0.0	0.0	66.82520808561236
SRR6444667_1										3.5049627791563274	2.4503722084367245	13.740694789081886	17.545492142266337	23.98676592224979	32.247725392886686	0.0
SRR6444667_2										5.345326716294458	3.4274193548387095	19.22043010752688	36.67803970223325	20.032051282051285	0.0	0.0
SRR6444669_1										5.559465165376495	2.6272577996715927	11.478614434279459	23.44202048635546	50.53561654546876	0.0	0.0
SRR6444669_2										5.027758229728673	4.558605051215888	23.457658925639223	27.179607475173977	27.265618891234656	0.0	0.0
SRR6444670_1										3.637226970560304	1.2314023425134535	9.360557138334915	4.77366255144033	32.53877809433365	0.0	42.959797404241854
SRR6444670_2										3.317505539727762	2.49446027223805	17.027540360873694	8.300094966761632	36.90091801202912	21.367521367521366	0.0
SRR6444675_1										2.1228252401973515	3.6938457543495193	9.140482991430797	10.633601661905999	11.97740846533368	57.666839781874835	0.0
SRR6444675_2										3.525058426382758	5.212931706050377	11.451571020514152	19.1703453648403	51.81121786548948	0.0	0.0
SRR6444678_1										2.997789833232871	1.6676712879244524	8.270042194092827	15.475185854932691	28.454892505525414	37.038376532047415	0.0
SRR6444678_2										3.134418324291742	3.608599557966646	13.011854530841873	26.923849708659837	41.63552340767531	0.0	0.0
SRR6444679_1										3.18773192649886	2.5305137032234986	8.539366030312515	10.15335091876425	23.346894979210443	0.0	47.739974068940846
SRR6444679_2										5.77636696919569	4.198149058881388	14.279966021370768	3.5498725801403856	18.965440157374704	44.02467921491483	0.0
SRR6444680_1										2.441671188279978	1.6626618091620804	13.026122006046043	3.4454693434617467	23.912874970932485	50.14727540500736	0.0
