Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR6443836_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	1.9999999999999998	2.6666666666666665	1.9999999999999998	5.999999999999998	104.33333333333293	1375.3333333332998	1696.9999999998934	1069.0000000000362	833.0000000000248	971.0000000000405	1919.9999999998427	1393.666666666629	1252.3333333333278	1473.6666666666108	859.6666666666945	105.33333333333292	18.666666666666668	10.666666666666668	31.33333333333329	4.333333333333333	2.6666666666666665	0.3333333333333333	1.0	3.0	3.0	1.0	0.0	2.6666666666666665	19.333333333333332	1.6666666666666665	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443836_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	2.333333333333333	3.0	5.999999999999998	4.666666666666666	8.666666666666664	17.66666666666667	47.00000000000006	319.33333333333263	2247.3333333332375	1491.6666666666067	371.3333333333297	240.3333333333358	1029.3333333333785	1878.3333333331855	1709.9999999998904	1198.0000000000068	1057.3333333333721	785.6666666666861	239.6666666666691	44.66666666666671	7.33333333333333	5.333333333333332	10.0	29.99999999999996	7.666666666666663	2.333333333333333	0.6666666666666666	1.6666666666666665	4.0	2.6666666666666665	0.6666666666666666	2.333333333333333	4.999999999999999	14.333333333333341	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443839_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.9999999999999998	56.66666666666679	82.66666666666657	8.33333333333333	4.0	93.66666666666642	1198.33333333334	554.3333333333264	588.6666666666637	596.3333333333312	1231.999999999999	3790.6666666672727	3561.6666666671686	2290.333333333257	1332.3333333333096	706.0000000000103	442.66666666665895	673.0000000000066	456.33333333332484	23.333333333333318	11.333333333333336	5.999999999999998	4.0	28.3333333333333	59.00000000000014	46.333333333333385	47.00000000000006	24.666666666666647	63.00000000000017	298.0000000000005	39.66666666666667	9.666666666666666	6.333333333333331	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443839_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	3.0	9.666666666666666	82.66666666666657	57.6666666666668	132.66666666666606	216.3333333333351	1401.9999999999604	481.99999999999005	386.99999999999545	515.333333333322	1183.3333333333435	3665.3333333338824	3686.333333333892	2208.9999999998868	1461.3333333332803	789.0000000000198	287.66666666666777	101.99999999999963	239.33333333333576	209.3333333333349	339.3333333333315	103.66666666666627	20.66666666666666	13.33333333333334	41.33333333333335	75.00000000000001	28.3333333333333	44.000000000000036	25.999999999999975	17.000000000000007	53.0000000000001	267.0000000000023	47.00000000000006	3.3333333333333335	5.666666666666665	5.333333333333332	1.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443844_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.9999999999999998	29.66666666666663	30.666666666666625	5.333333333333332	64.66666666666683	134.66666666666612	362.3333333333302	723.3333333333456	930.6666666667026	487.3333333333231	437.3333333333259	998.3333333333769	746.3333333333483	553.3333333333263	623.0000000000009	322.6666666666658	80.99999999999993	393.99999999999505	379.66666666666254	32.99999999999996	5.333333333333332	1.0	1.0	1.0	9.333333333333332	2.333333333333333	1.9999999999999998	3.0	8.999999999999998	50.333333333333414	5.333333333333332	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443844_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	1.3333333333333333	1.6666666666666665	2.333333333333333	6.999999999999997	31.66666666666662	15.333333333333343	78.66666666666663	157.33333333333343	773.3333333333513	995.0000000000432	345.33333333333115	175.66666666666728	585.33333333333	867.6666666666954	606.6666666666657	539.9999999999915	536.3333333333244	299.00000000000045	140.99999999999963	85.99999999999986	28.999999999999964	69.0000000000001	366.9999999999966	121.66666666666602	26.66666666666664	6.333333333333331	4.333333333333333	4.999999999999999	9.666666666666666	3.3333333333333335	1.9999999999999998	2.333333333333333	12.666666666666671	46.66666666666672	5.999999999999998	1.6666666666666665	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0
SRR6443871_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	1.9999999999999998	29.66666666666663	31.33333333333329	3.3333333333333335	11.333333333333336	200.33333333333465	2770.000000000142	1175.6666666666786	1665.6666666665672	789.0000000000198	863.0000000000282	1052.3333333333733	1635.9999999999072	1383.333333333298	1765.9999999998777	1845.333333333193	1151.3333333333508	935.3333333333698	57.333333333333464	4.333333333333333	1.6666666666666665	1.0	0.6666666666666666	0.3333333333333333	4.333333333333333	6.333333333333331	2.333333333333333	3.0	23.999999999999982	221.33333333333525	25.999999999999975	3.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443871_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	1.0	1.6666666666666665	1.9999999999999998	1.3333333333333333	1.0	3.0	4.999999999999999	8.666666666666664	33.999999999999964	76.66666666666666	168.0000000000004	423.99999999999335	2993.333333333577	2171.333333333203	864.3333333333617	573.3333333333286	1012.6666666667119	1094.3333333333637	1485.9999999999413	1037.3333333333767	1511.6666666666022	1981.333333333162	1041.666666666709	311.3333333333331	791.3333333333534	164.00000000000028	52.00000000000009	7.9999999999999964	4.0	5.999999999999998	1.9999999999999998	2.6666666666666665	8.33333333333333	9.333333333333332	6.666666666666664	9.666666666666666	40.66666666666668	201.33333333333468	28.999999999999964	2.6666666666666665	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6443905_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	22.666666666666654	24.333333333333314	3.0	16.00000000000001	123.33333333333266	1373.6666666666335	666.0000000000058	687.6666666666749	530.6666666666571	605.3333333333322	1469.6666666666117	1429.6666666666208	1195.0000000000075	1256.9999999999934	676.0000000000069	274.3333333333352	199.33333333333462	25.33333333333331	2.333333333333333	1.0	0.6666666666666666	0.0	0.3333333333333333	1.0	0.6666666666666666	1.0	3.3333333333333335	21.99999999999999	114.33333333333279	12.666666666666671	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
