Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR6444562_1	SRR6444562_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29378.0	7.3 Mbp	0.0	248-251	50.0	3.3051943631288716	250.99387296616516	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444562_2	SRR6444562_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29378.0	7.3 Mbp	0.0	245-251	50.0	11.195452379331472	250.1009258628906	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444563_1	SRR6444563_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21653.0	5.4 Mbp	0.0	248-251	49.0	4.512076848473653	250.99182561307902	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444563_2	SRR6444563_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21653.0	5.4 Mbp	0.0	244-251	50.0	16.736710848381286	250.09425945596453	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444564_1	SRR6444564_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50669.0	12.7 Mbp	0.0	248-251	51.0	5.00897984961219	250.95381791628017	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444564_2	SRR6444564_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50669.0	12.7 Mbp	0.0	247-251	52.0	10.846868894195662	250.7759971580256	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444565_1	SRR6444565_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41013.0	10.2 Mbp	0.0	248-251	51.0	4.2474337405212985	250.99183185819132	251	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6444565_2	SRR6444565_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41013.0	10.2 Mbp	0.0	246-251	51.0	13.12510667349377	250.28532416550848	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444566_1	SRR6444566_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25073.0	6.2 Mbp	0.0	248-251	53.0	3.645355561759662	249.9334742551749	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444566_2	SRR6444566_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25073.0	6.2 Mbp	0.0	247-251	54.0	7.621744506042356	250.98723726717984	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444567_1	SRR6444567_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13391.0	3.3 Mbp	0.0	248-251	51.0	5.145246807557315	250.99186020461505	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444567_2	SRR6444567_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13391.0	3.3 Mbp	0.0	245-251	51.0	15.517885146740348	250.1003659174072	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444568_1	SRR6444568_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21099.0	5.2 Mbp	0.0	248-251	50.0	3.436181809564434	249.92573107730223	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444568_2	SRR6444568_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21099.0	5.2 Mbp	0.0	248-251	51.0	8.55016825441964	250.98848286648655	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444569_1	SRR6444569_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30697.0	7.7 Mbp	0.0	249-251	48.0	3.3358308629507767	250.99025963449196	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444569_2	SRR6444569_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30697.0	7.6 Mbp	0.0	247-251	49.0	9.815291396553409	250.74548001433365	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444570_1	SRR6444570_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27188.0	6.8 Mbp	0.0	248-251	51.0	3.7111961159335003	250.99194497572458	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444570_2	SRR6444570_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27188.0	6.8 Mbp	0.0	246-251	51.0	11.630130940120642	250.33658231572753	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444571_1	SRR6444571_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27133.0	6.8 Mbp	0.0	247-251	52.0	3.394390594479048	250.9951719308591	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444571_2	SRR6444571_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27133.0	6.7 Mbp	0.0	244-251	53.0	10.400619172225703	250.10065234216637	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444572_1	SRR6444572_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31909.0	7.9 Mbp	0.0	248-251	51.0	3.400294587733868	249.97900278918175	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444572_2	SRR6444572_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31909.0	8 Mbp	0.0	248-251	52.0	6.972954338901251	250.98771506471527	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444573_1	SRR6444573_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33412.0	8.3 Mbp	0.0	249-251	49.0	3.274272716389321	250.99449299652818	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444573_2	SRR6444573_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33412.0	8.3 Mbp	0.0	245-251	50.0	9.981443792649348	250.75805099964086	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444574_1	SRR6444574_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16532.0	4.1 Mbp	0.0	248-251	50.0	3.0244374546334383	250.99310428260344	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444574_2	SRR6444574_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16532.0	4.1 Mbp	0.0	245-251	50.0	10.82748608758771	250.26391241229132	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444575_1	SRR6444575_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	82241.0	20.6 Mbp	0.0	248-251	50.0	2.442820490995975	250.99186537128682	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444575_2	SRR6444575_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	82241.0	20.5 Mbp	0.0	245-251	50.0	8.929852506657264	250.11930788779318	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444576_1	SRR6444576_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14358.0	3.6 Mbp	0.0	248-251	50.0	3.7818637693272046	250.99296559409387	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444576_2	SRR6444576_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14358.0	3.5 Mbp	0.0	245-251	50.0	13.184287505223569	250.1206296141524	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444577_1	SRR6444577_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28149.0	7 Mbp	0.0	248-251	50.0	4.298554122704181	250.99509751678568	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444577_2	SRR6444577_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28149.0	7 Mbp	0.0	245-251	50.0	12.263313083946144	250.0926143024619	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444578_1	SRR6444578_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37599.0	9.4 Mbp	0.0	248-251	51.0	3.316577568552355	250.99316471182743	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444578_2	SRR6444578_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37599.0	9.4 Mbp	0.0	245-251	51.0	10.513577488762998	250.099843080933	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444579_1	SRR6444579_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35371.0	8.8 Mbp	0.0	248-251	49.0	2.7480139097000365	250.99047242090978	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444579_2	SRR6444579_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35371.0	8.8 Mbp	0.0	245-251	50.0	7.794520935229425	250.09937519436826	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444580_1	SRR6444580_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28538.0	7.1 Mbp	0.0	248-251	49.0	3.8965589739995794	250.99488401429673	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444580_2	SRR6444580_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28538.0	7.1 Mbp	0.0	245-251	50.0	11.948980306959141	250.0993412292382	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444581_1	SRR6444581_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22088.0	5.5 Mbp	0.0	248-251	50.0	3.6082940963419055	249.95413799348063	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444581_2	SRR6444581_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22088.0	5.5 Mbp	0.0	248-251	50.0	8.724194132560667	250.98275081492213	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444582_1	SRR6444582_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26094.0	6.5 Mbp	0.0	248-251	52.0	4.7788763700467545	250.99317850846938	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444582_2	SRR6444582_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26094.0	6.5 Mbp	0.0	246-251	52.0	12.106231317544264	250.12351498428757	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444583_1	SRR6444583_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42238.0	10.6 Mbp	0.0	248-251	50.0	3.6175955300913865	250.99315781997254	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444583_2	SRR6444583_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42238.0	10.5 Mbp	0.0	247-251	50.0	9.100809697428854	250.74432975046167	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444584_1	SRR6444584_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35636.0	8.9 Mbp	0.0	248-251	52.0	4.293411157256707	249.93551464810866	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444584_2	SRR6444584_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35636.0	8.9 Mbp	0.0	248-251	52.0	8.179930407453137	250.98689527444157	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444585_1	SRR6444585_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29714.0	7.4 Mbp	0.0	248-251	50.0	4.008211617419398	250.99202396176887	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444585_2	SRR6444585_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29714.0	7.4 Mbp	0.0	245-251	50.0	18.947297570168946	250.08709699131722	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444586_1	SRR6444586_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43561.0	10.9 Mbp	0.0	248-251	49.0	3.2529097128165105	250.9902665228071	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444586_2	SRR6444586_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43561.0	10.9 Mbp	0.0	246-251	50.0	8.034709946970914	250.80574366979639	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444587_1	SRR6444587_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11413.0	2.8 Mbp	0.0	248-251	52.0	6.142118636642426	250.99079996495226	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444587_2	SRR6444587_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11413.0	2.8 Mbp	0.0	245-251	52.0	19.13607289932533	250.1431700692193	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444588_1	SRR6444588_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32351.0	8.1 Mbp	0.0	249-251	48.0	2.0184847454483634	250.99316868102994	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444588_2	SRR6444588_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32351.0	8 Mbp	0.0	246-251	48.0	7.978115050539396	250.23894160922382	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444589_1	SRR6444589_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22422.0	5.6 Mbp	0.0	248-251	52.0	4.004995094104006	250.9952279011685	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444589_2	SRR6444589_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22422.0	5.6 Mbp	0.0	245-251	53.0	10.859869770760861	250.13156721077513	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444590_1	SRR6444590_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39649.0	9.9 Mbp	0.0	248-251	49.0	2.8827965396352995	250.9945774168327	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444590_2	SRR6444590_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39649.0	9.9 Mbp	0.0	245-251	50.0	10.16419077404222	250.09407551262328	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444591_1	SRR6444591_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31614.0	7.9 Mbp	0.0	248-251	51.0	3.6249762763332702	250.99300942620357	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444591_2	SRR6444591_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31614.0	7.9 Mbp	0.0	246-251	51.0	9.701398114759284	250.11444296830518	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444592_1	SRR6444592_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25680.0	6.4 Mbp	0.0	248-251	49.0	3.09190031152648	250.99334112149532	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444592_2	SRR6444592_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25680.0	6.4 Mbp	0.0	35-251	50.0	10.588006230529595	250.73566978193148	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444593_1	SRR6444593_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52492.0	13.1 Mbp	0.0	248-251	52.0	4.3759048997942545	250.96447077649927	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444593_2	SRR6444593_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52492.0	13.1 Mbp	0.0	246-251	53.0	15.257563057227769	250.74196067972264	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444594_1	SRR6444594_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33664.0	8.4 Mbp	0.0	248-251	50.0	2.278398288973384	250.99379158745248	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444594_2	SRR6444594_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33664.0	8.4 Mbp	0.0	248-251	51.0	8.154111216730039	250.30234077946767	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444595_1	SRR6444595_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45531.0	11.3 Mbp	0.0	248-251	50.0	2.6267817530913002	249.9866025345369	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444595_2	SRR6444595_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45531.0	11.4 Mbp	0.0	248-251	51.0	7.463047154685818	250.98179262480508	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444596_1	SRR6444596_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11067.0	2.7 Mbp	0.0	248-251	52.0	3.9577121171049066	249.98039215686273	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444596_2	SRR6444596_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11067.0	2.7 Mbp	0.0	248-251	52.0	10.093069485858859	250.9870787024487	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444597_1	SRR6444597_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27148.0	6.8 Mbp	0.0	248-251	51.0	3.8750552526889646	250.99499042286723	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444597_2	SRR6444597_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27148.0	6.7 Mbp	0.0	247-251	52.0	8.35052305878886	250.04972742006777	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444598_1	SRR6444598_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34321.0	8.6 Mbp	0.0	194-251	50.0	3.5925526645494013	249.99766906558668	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444598_2	SRR6444598_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34321.0	8.5 Mbp	0.0	246-251	51.0	11.532298009964745	250.09361615337548	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444599_1	SRR6444599_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40723.0	10.2 Mbp	0.0	248-251	49.0	2.7895783709451663	250.99597279178843	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444599_2	SRR6444599_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40723.0	10.1 Mbp	0.0	247-251	50.0	8.331900891388159	250.09537607740097	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444600_1	SRR6444600_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28494.0	7.1 Mbp	0.0	248-251	52.0	3.474415666456096	250.99277040780515	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444600_2	SRR6444600_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28494.0	7.1 Mbp	0.0	244-251	53.0	10.135467115884046	250.13564259142277	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444601_1	SRR6444601_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17167.0	4.3 Mbp	0.0	248-251	50.0	4.898934001281528	250.99091279780976	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444601_2	SRR6444601_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17167.0	4.3 Mbp	0.0	248-251	51.0	10.887167239471077	250.80246985495427	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444602_1	SRR6444602_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22993.0	5.7 Mbp	0.0	248-251	49.0	3.488018092462924	250.99347627538816	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444602_2	SRR6444602_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22993.0	5.7 Mbp	0.0	245-251	50.0	14.195624755360328	250.0507110859827	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444603_1	SRR6444603_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17807.0	4.4 Mbp	0.0	248-251	53.0	4.324142191273095	249.93581175942046	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444603_2	SRR6444603_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17807.0	4.4 Mbp	0.0	249-251	54.0	10.434098949851183	250.986522154209	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444604_1	SRR6444604_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20255.0	5 Mbp	0.0	248-251	49.0	2.7746235497408045	250.99639595161688	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444604_2	SRR6444604_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20255.0	5 Mbp	0.0	245-251	49.0	10.372747469760553	250.09187854850654	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444605_1	SRR6444605_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36213.0	9 Mbp	0.0	248-251	50.0	3.2584983293292464	250.99320685941512	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444605_2	SRR6444605_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36213.0	9 Mbp	0.0	245-251	51.0	9.275674481539777	250.12633584624305	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444606_1	SRR6444606_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9797.0	2.4 Mbp	0.0	248-251	51.0	5.072981524956619	249.93742982545677	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444606_2	SRR6444606_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9797.0	2.4 Mbp	0.0	248-251	51.0	10.931917934061447	250.9865264877003	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444607_1	SRR6444607_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37036.0	9.2 Mbp	0.0	248-251	49.0	3.2265903445296464	250.9919807754617	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444607_2	SRR6444607_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37036.0	9.2 Mbp	0.0	35-251	50.0	10.300788422075819	250.85562695755482	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444608_1	SRR6444608_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34978.0	8.7 Mbp	0.0	249-251	49.0	3.9024529704385613	250.9890788495626	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444608_2	SRR6444608_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34978.0	8.7 Mbp	0.0	246-251	50.0	9.340156669906799	250.7205958030762	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444609_1	SRR6444609_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26754.0	6.6 Mbp	0.0	248-251	52.0	4.148912312177618	249.9663975480302	250	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6444609_2	SRR6444609_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26754.0	6.7 Mbp	0.0	249-251	52.0	9.89758540778949	250.98602078193915	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444610_1	SRR6444610_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36227.0	9 Mbp	0.0	248-251	52.0	2.004030143263312	250.0847158196925	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444610_2	SRR6444610_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36227.0	9 Mbp	0.0	248-251	52.0	4.734038148342397	250.98945537858503	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444611_1	SRR6444611_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19262.0	4.8 Mbp	0.0	248-251	49.0	3.3641366420932406	250.99371820164055	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444611_2	SRR6444611_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19262.0	4.8 Mbp	0.0	248-251	50.0	8.29093552071436	250.11914650607415	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444612_1	SRR6444612_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	69865.0	17.5 Mbp	0.0	248-251	50.0	2.291562298718958	250.9935303800186	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444612_2	SRR6444612_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	69865.0	17.4 Mbp	0.0	35-251	50.0	8.50640521004795	250.9641308237315	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444613_1	SRR6444613_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28330.0	7.1 Mbp	0.0	248-251	49.0	3.8051535474761735	250.9879632897988	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444613_2	SRR6444613_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28330.0	7.1 Mbp	0.0	247-251	50.0	14.864101659018708	250.71270737733852	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444614_1	SRR6444614_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18107.0	4.5 Mbp	0.0	248-251	50.0	3.5400673772574143	250.9916054564533	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444614_2	SRR6444614_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18107.0	4.5 Mbp	0.0	247-251	51.0	10.76379300822886	250.1443640580991	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444615_1	SRR6444615_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26350.0	6.6 Mbp	0.0	248-251	51.0	4.462998102466793	250.99567362428843	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444615_2	SRR6444615_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26350.0	6.5 Mbp	0.0	245-251	52.0	13.055028462998102	250.12667931688804	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444616_1	SRR6444616_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31440.0	7.8 Mbp	0.0	248-251	50.0	2.9611959287531806	250.0272264631043	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444616_2	SRR6444616_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31440.0	7.8 Mbp	0.0	248-251	51.0	7.620865139949109	250.98530534351144	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444617_1	SRR6444617_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29679.0	7.4 Mbp	0.0	248-251	49.0	2.860608511068432	250.99120590316386	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444617_2	SRR6444617_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29679.0	7.4 Mbp	0.0	35-251	49.0	9.279288385727282	250.9641160416456	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444618_1	SRR6444618_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	57482.0	14.4 Mbp	0.0	248-251	52.0	3.9403639400160047	250.99323266413833	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444618_2	SRR6444618_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	57482.0	14.3 Mbp	0.0	243-251	52.0	12.334295953515884	250.1328415851919	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
