Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR6443869_1										3.269216431819876	2.147170655334377	15.544620890181168	20.084992171773653	28.98307612018191	21.892939685379854	0.0
SRR6443869_2										5.695966599567584	4.9839707746216355	22.73167822261985	11.623052262730187	39.92768209945575	0.0	0.0
SRR6443870_1										3.7820182224514354	3.6846026015701105	24.61177009913472	9.374820927167498	51.13747063205547	0.0	0.0
SRR6443870_2										5.271904188871698	8.01100223482895	21.139189731247495	12.629648730731763	37.94624949859607	0.0	0.0
SRR6443871_1										2.4690696802527983	1.1327727491832253	11.863317444164748	15.641904557870495	31.573027690000536	0.0	32.06844839590809
SRR6443871_2										3.783943013229072	2.487815328584436	16.008783675218254	9.48262010604681	39.39264099405495	18.80456322639387	0.0
SRR6443872_1										3.1388797806063136	1.5411214117506782	10.048588547411095	12.817837660595583	31.16224997764331	0.0	34.73335916773482
SRR6443872_2										6.6891227233433685	2.202879542134915	14.958118460667125	15.026678987688912	39.5892330163651	0.0	0.0
SRR6443873_1										3.8665330087355003	2.5605040813403983	7.738794214520979	8.850064442216812	26.34397823285121	42.388658169841044	0.0
SRR6443873_2										5.550622941429186	3.3939567521122727	11.012458828583704	7.92782471717027	55.872834025490484	0.0	0.0
SRR6443874_1										4.751453654087333	1.2997377722038537	11.743244783947098	10.024512598335424	49.66366434842093	15.511344202485464	0.0
SRR6443874_2										7.45068977311595	2.838900923497891	15.152206133850187	14.208756128149583	43.119370653289245	0.0	0.0
SRR6443875_1										3.866184304683152	0.3876123081816013	8.950862685855132	5.593543770374493	27.90411067822215	46.17754631470144	0.0
SRR6443875_2										6.289258169674803	2.9856086507116166	10.692136439532481	6.710662320108134	42.63934165540272	11.6025284249026	0.0
SRR6443876_1										3.9611044261602	2.113889882597808	18.377833425477252	11.66542001365898	57.09453965982634	0.0	0.0
SRR6443876_2										5.876613873621907	3.6781683957201863	22.286903639142736	11.847539757390484	41.34443396533221	0.0	0.0
SRR6443877_1										3.8689849703195387	1.5997979202627035	7.565360165031786	2.6228265903254324	51.63558287374227	0.0	26.26194585947038
SRR6443877_2										4.860438681429715	2.344966951542963	10.992295710015577	10.560771270997348	56.59285142929315	0.0	0.0
SRR6443878_1										3.4271756026548887	2.003503664043031	10.09647412963557	14.009721434034889	35.63127637000666	0.0	27.95775864196008
SRR6443878_2										6.346073182165856	3.338350317056922	15.606109205753905	15.243405956228873	29.1223568309112	13.896222457993042	0.0
SRR6443879_1										4.165371464096985	0.0	6.97337063516734	10.061133561288987	0.0	72.87327738058232	0.0
SRR6443879_2										5.242980002072324	1.7096673919801058	13.635892653611027	7.760853797533934	52.79245674023417	0.0	0.0
SRR6443880_1										3.885948977173999	3.7595766527130556	12.46347049996051	8.624911144459363	9.059316009793855	56.069820709264675	0.0
SRR6443880_2										9.280467577600506	2.416870705315536	14.643393096911778	6.602953953084274	48.90608956638496	0.0	0.0
SRR6443881_1										4.127355932938599	1.2991519725855076	6.42852495282712	2.8824256620469777	43.78510855184679	0.0	35.463161775869175
SRR6443881_2										5.916672088836837	2.418287895547314	11.273776216192768	2.676383195610211	34.1184635738608	30.68080768646843	0.0
SRR6443882_1										2.6091974971143914	1.770852317599174	11.943381325557379	11.855294332057591	45.136990462304844	21.3595771824312	0.0
SRR6443882_2										5.680092339469048	2.035113298098536	20.6548812344329	15.242087357997692	42.54905534293178	0.0	0.0
SRR6443883_1										3.334090650914461	1.1189367261160967	6.537544019084403	4.117914347381575	24.548449392252643	0.0	56.06611382483244
SRR6443883_2										5.21697148699307	1.9680790639554697	8.485743496535273	2.519027604225832	44.17244121322276	24.627967738271046	0.0
SRR6443884_1										2.861354171540873	2.395769968649104	14.11024285246362	12.01628374900566	39.649525057320666	21.671891816012355	0.0
SRR6443884_2										6.0338776847129285	3.5141079032333535	15.404052220298537	19.781479575125168	36.27111506246783	0.0	0.0
SRR6443885_1										4.668741662961316	1.7817442672934003	5.5929619513434545	5.218192212411866	18.081051896080798	0.0	59.68684494696055
SRR6443885_2										6.2281648986851295	2.731372673569205	7.489042749158356	7.517626881788732	32.56050308073429	30.597725973448515	0.0
SRR6443886_1										3.362307765784698	4.924061514948896	15.894545801891299	6.834463654599293	28.168879549145093	33.51800554016621	0.0
SRR6443886_2										7.479224376731302	9.394402521730823	16.372146336803898	6.614767408539497	12.560894068201357	28.8136402712771	0.0
SRR6443887_1										5.491031100787199	2.3422377080913668	19.363788875983996	12.324170860756228	50.78074590269712	0.0	0.0
SRR6443887_2										6.658923732094464	6.194347657762292	21.725383920505873	12.349980642663569	35.46264034068912	0.0	0.0
SRR6443888_1										4.345769837099317	1.952180767209669	8.610089332632684	5.604308985811876	26.744613767735153	0.0	46.62375197057278
SRR6443888_2										5.738307934839726	3.3736205990541253	8.862322648449815	10.118234366789281	33.55754072517078	23.428796636889125	0.0
SRR6443889_1										3.203154116239383	1.4966360016476725	5.6511249288950784	10.560797159726173	27.735823149800908	0.0	45.79353092328515
SRR6443889_2										5.113669798552402	2.418548086542045	10.241070202624506	12.808693434809046	31.337164826111692	24.7170514505404	0.0
SRR6443890_1										3.721498371335505	1.8729641693811077	9.27728013029316	19.354641693811075	37.29641693811075	0.0	20.834690553745926
SRR6443890_2										4.9857491856677525	2.9539902280130295	16.09731270358306	19.218241042345277	30.555781758957657	10.997557003257329	0.0
SRR6443891_1										3.8729871403250744	1.7385073726288798	5.883018441000113	8.986687785194404	22.159369461100425	0.0	51.84975675981446
SRR6443891_2										5.996153411019346	2.5153675000942792	7.8817362446732275	10.638458347475204	32.26986461515254	24.48617867782932	0.0
SRR6443892_1										3.9325204913380105	1.0467043571055559	4.15730081965352	6.075880389619235	32.30706355152918	0.0	46.74522625615876
SRR6443892_2										6.318824784869332	1.8186772018254889	5.358399745703063	10.308107985377926	39.55906727516291	0.0	23.813091751243103
SRR6443893_1										3.758899902275583	1.0540276420494206	6.683652101074969	10.23663269579785	4.017171576155242	0.0	70.43138349853415
SRR6443893_2										5.161943319838056	1.430964679603518	9.060449532318861	15.772022895434873	25.834147703476194	32.02568756107776	0.0
SRR6443894_1										4.0203936688311686	1.547280844155844	14.932528409090908	7.6324066558441555	31.724330357142854	0.0	33.33756087662338
SRR6443894_2										5.7452313311688314	3.1326095779220777	16.905945616883116	14.793019480519481	24.292309253246753	18.83877840909091	0.0
SRR6443895_1										3.7463976945244957	1.9773447085342541	13.966958655519731	14.26655633863098	41.76391702570834	16.369446742945186	0.0
SRR6443895_2										6.762347704511084	2.7134990156076126	23.260193454503952	9.589979170827746	41.13618854680857	0.0	0.0
SRR6443896_1										3.57702861622893	4.738337906703253	18.77205017640141	7.002156017248137	25.7203057624461	33.74166993335947	0.0
SRR6443896_2										5.703645629165034	5.703645629165034	21.03096824774598	13.974911799294395	41.023128185025485	0.0	0.0
SRR6443897_1										3.2797070897592366	2.58293575945856	4.955064906246533	3.949850216354155	10.669033618107179	0.0	71.5921446799068
SRR6443897_2										5.2746033507156325	1.8040608010651282	7.174081881726395	8.026184400310662	13.633640297348274	0.0	52.510817707755464
SRR6443898_1										4.050837776085301	1.6160510281797411	7.132996953541508	6.207159177456207	30.928693830921556	18.074067022086822	25.885376999238385
SRR6443898_2										6.302361005331303	3.7319116527037317	13.240194211728864	5.716869763899466	27.203922315308454	29.58634805788271	0.0
SRR6443899_1										4.492696922274387	1.7964267083985395	10.622065727699532	3.05490349504434	17.996870109546165	0.0	56.9509650495566
SRR6443899_2										5.0599895670318205	4.691575378195097	8.460485133020343	8.630020865936359	35.03195096504956	23.060119979134065	0.0
SRR6443900_1										4.135503739551254	1.3638363396392434	2.8984757123262854	9.870344970368262	21.415077249553583	14.533785357521802	40.04037162599312
SRR6443900_2										7.023627752904946	2.3627752904945525	11.053026577987112	0.0	16.883621024300613	14.562252529696437	32.201547578996404
SRR6443901_1										2.6726332211183186	1.929550866245176	15.801789966335495	12.558502340093602	22.070777567944823	38.66491501765334	0.0
SRR6443901_2										2.8122177518679696	3.8098366039904756	18.310206092454223	20.66261597832334	43.1193037195172	0.0	0.0
SRR6443902_1										3.7685650801075896	0.903403110747281	6.382294468483218	7.852882703777336	32.70085370132148	0.0	42.72599695941995
SRR6443902_2										5.306396912641796	3.0201146064787743	6.470003508361595	5.376564144544497	45.345573617120806	20.015202900245583	0.0
SRR6443903_1										4.69406512605042	0.0	5.83639705882353	8.173581932773109	0.0	0.0	76.48371848739495
SRR6443903_2										4.720325630252101	0.8337710084033614	4.030987394957983	23.168329831932773	54.22137605042017	0.0	0.0
SRR6443904_1										3.578380979461493	0.5205713160830289	7.961678951858089	10.71764474288589	38.570397427765265	0.0	32.18793061965485
SRR6443904_2										4.783569194426825	2.075723441020145	10.474857280342963	13.342374067674271	54.88090290688773	0.0	0.0
SRR6443905_1										3.5075533946865773	3.0387220003472826	20.997569022399723	20.159749956589685	22.01337037680153	22.846848411182496	0.0
SRR6443905_2										5.005209237714881	4.870637263413787	29.74474735197083	17.598541413439833	28.64212536898767	0.0	0.0
SRR6443906_1										4.2952622516801515	1.5811008460926073	10.177179567881806	15.383333641901023	36.60229944642956	0.0	24.916223872030805
SRR6443906_2										5.876363097772758	2.3475829892803586	18.532575491085478	10.28826393645974	32.97354340621702	9.451428359839298	0.0
SRR6443907_1										4.218619092208368	3.932778078951259	14.607461436104677	14.227982849539206	55.15745897195801	0.0	0.0
SRR6443907_2										6.741905278202158	3.9179931989552017	26.31708639298211	21.349366714306836	21.38386476763097	0.0	0.0
SRR6443908_1										3.5526896484087676	1.2528808905016426	14.237728632373853	10.873829255136567	27.244642769577798	0.0	35.26455156181043
SRR6443908_2										4.275977050948855	2.927475114009709	18.707399597901244	13.732653361447555	29.022213504633942	16.946991614769775	0.0
SRR6443909_1										3.8281228328108963	2.377319759216622	4.244223140725125	9.162528780271298	19.792504646453438	0.0	56.18186357457905
SRR6443909_2										6.671474936891453	2.671363976809343	9.964215373519377	5.930816388804128	20.472135149380012	0.0	42.53654747704513
SRR6443910_1										3.9405660016083943	1.6658369394554438	15.616742618619078	15.89629686363114	57.06353157431165	0.0	0.0
SRR6443910_2										5.265576532761459	3.7682380423543824	17.232795925401142	32.642744992915404	30.057825604105236	0.0	0.0
SRR6443911_1										3.6485153938862718	1.2846499397392352	5.757642160622329	13.85723677002301	15.371973266133452	0.0	55.81516379971513
SRR6443911_2										4.727730908294073	3.2458639202366606	12.158978853949819	10.400460173112743	12.21102224170045	0.0	49.74252218691794
SRR6443912_1										3.5785306744475625	1.0296058133700074	4.409277603285818	5.688850893006486	16.730165220138645	23.520173955061612	40.31445722675488
SRR6443912_2										6.370918282007917	2.297098890478934	7.036259222777705	8.78324381586039	26.86639284851413	4.756816027654395	29.429256416451395
SRR6443913_1										4.247518050541516	5.003384476534296	27.21119133574007	5.6013086642599275	50.834837545126355	0.0	0.0
SRR6443913_2										6.187951263537906	6.430505415162455	26.72044223826715	5.059792418772563	42.131092057761734	0.0	0.0
SRR6443914_1										5.742762221167537	2.0671834625323	14.21188630490956	3.1218689025997994	0.0	0.0	70.15240204608976
SRR6443914_2										7.092759584453937	1.3974582080894373	14.623213626535886	7.915414227706587	53.177239888203346	0.0	0.0
SRR6443915_1										2.0190095653226785	1.6648504661581305	10.633853977479115	5.805787625620535	34.63191669693668	0.0	40.0351132098317
SRR6443915_2										2.8151107882310207	1.6285264559874078	10.869960043588813	10.661096985107156	64.16333696573435	0.0	0.0
SRR6443916_1										4.152216257304385	1.6081524062900852	8.532471851394366	8.171409568150507	30.25559408998052	0.0	42.125516651622405
SRR6443916_2										6.926694854862464	2.836239251270844	14.406860183381633	6.083424390707397	19.357214119435604	0.0	36.63594470046083
SRR6443917_1										3.8806222522827194	2.4405365798669822	6.371885920414836	6.529703528350805	51.89662946680193	21.51955811069778	0.0
SRR6443917_2										7.2624281366249575	3.863713222861008	11.650321271559012	4.779618983203697	56.242250028181715	0.0	0.0
SRR6443918_1										3.4900102459016398	0.4322489754098361	13.287653688524589	18.35297131147541	23.869748975409834	0.0	33.84669569672131
SRR6443918_2										3.6917264344262297	1.8506659836065573	24.737448770491806	13.313268442622949	42.93032786885246	0.0	0.0
SRR6443919_1										3.3812847621598627	1.3707911197945388	5.516252540690438	7.246285471189752	33.348039138449906	19.162714481541588	24.732538169442385
SRR6443919_2										6.124442623725716	1.73160855247609	10.725258795909685	8.77936565459215	49.833771881450204	8.319284037373754	0.0
SRR6443920_1										3.5461956521739135	1.5172101449275361	11.854619565217392	13.428442028985508	29.712409420289852	0.0	32.880434782608695
SRR6443920_2										5.957880434782608	1.9769021739130435	15.914855072463768	17.08786231884058	29.329710144927535	14.721467391304346	0.0
SRR6443921_1										3.656434975898499	1.4785584055545844	10.804465645995155	18.007442743325257	36.374534828542174	22.215839556432478	0.0
SRR6443921_2										5.6919503484103	2.310247508679038	14.66320337670771	22.345712929893356	37.93301531007268	0.0	0.0
SRR6443922_1										3.152670240222354	2.0647210641254716	20.05558864403415	2.2195751439348816	35.3940837800278	30.311693468334326	0.0
SRR6443922_2										4.574151280524121	3.093110978757197	28.556680563827676	8.723446495930117	43.609291244788565	0.0	0.0
SRR6443923_1										3.3712737127371275	2.6233062330623307	9.642276422764228	4.32520325203252	13.029810298102982	0.0	62.2330623306233
SRR6443923_2										4.579945799457994	4.607046070460704	12.997289972899729	3.6205962059620593	7.300813008130082	0.0	58.33604336043361
SRR6443924_1										3.3489778060615705	0.863097605600191	9.303158062206666	5.870654681409594	24.44912894757776	0.0	50.803436480789124
SRR6443924_2										4.462652135868268	2.2989420093866837	19.318272213825473	11.124811073104764	22.882030069206905	28.74870734229576	0.0
SRR6443925_1										3.6445247438105186	0.5363746718233916	8.85582813426305	8.330745560793835	39.30214832171188	0.0	31.496485334387263
SRR6443925_2										6.162662676791915	2.755271998419106	9.999153092623436	9.536177060102194	36.65979730683454	18.663015554865485	0.0
SRR6443926_1										3.1926520172073016	1.3207766538774561	8.926868968724568	7.6084176258574585	33.33565864434368	0.0	40.03022904313452
SRR6443926_2										5.555168003720498	3.4275084292524127	7.494477386350424	17.204976165562144	35.37263108940821	17.128240902220675	0.0
SRR6443927_1										3.485047523375319	3.206861911753342	12.784947067460012	10.057182597944516	33.02681400200912	29.692450351595706	0.0
SRR6443927_2										5.961672204620972	2.67367282281122	21.362336759137623	7.69646858820802	44.9772042346032	0.0	0.0
SRR6443928_1										5.702693564746985	5.623802547052857	22.303617716668544	22.39377887974755	34.90364025695932	0.0	0.0
SRR6443928_2										9.602163867913896	6.762087230925279	31.849430857658064	16.82632705961907	12.430970359517637	0.0	0.0
SRR6443929_1										4.318741931698158	2.7197512029104565	8.596408872198099	10.647224504166179	38.72491491608966	27.71975120291046	0.0
SRR6443929_2										7.293744865626101	4.524116887689238	14.079920197159959	10.573876305597935	28.503109963619295	16.060321558502526	0.0
SRR6443930_1										3.2261661401226536	0.63185281546181	8.19550269466642	4.686861178219662	27.10648578331165	0.0	51.28043114662702
SRR6443930_2										5.597472588738152	1.8137892585021371	12.395465526853746	11.410518490986805	25.779594870841848	25.950566809143282	0.0
SRR6443931_1										5.129162564920738	2.0469126582708173	20.581146678434433	12.86533826674361	28.71787908618758	22.31576088801385	0.0
SRR6443931_2										7.372959027801351	3.4963848060015614	24.203129773583626	12.315421433178315	34.70925693336502	0.0	0.0
SRR6443932_1										3.422039119622908	1.58482722785139	3.4480198938499793	6.777270534090488	43.05385443343355	35.23735293026018	0.0
SRR6443932_2										5.686078016553465	2.8356159299261403	5.23698177634265	19.44475373937572	28.96485172400995	24.8413317002561	0.0
SRR6443933_1										5.203491667611382	4.341911347919737	34.61058836866569	6.915315723840834	40.800362770660925	0.0	0.0
SRR6443933_2										7.725881419340211	6.5582133544949555	34.57657861920417	7.040018138533047	28.551184672939577	0.0	0.0
SRR6443934_1										2.721706498123642	2.1252222002765158	11.202844163539403	15.21232470867075	35.9865692277306	25.988544341299622	0.0
SRR6443934_2										4.546711435907564	2.5439462769109222	18.672723681611693	18.46336164329449	44.345249851866484	0.0	0.0
SRR6443935_1										3.4416663117093327	1.7250926438642074	17.668356263577117	14.452442816373473	20.415726029731225	34.45073902116966	0.0
SRR6443935_2										6.72999105507518	3.403330919623461	15.065809089747411	13.783703198875493	41.98577331004813	0.0	0.0
SRR6443936_1										3.1675909389980257	4.073064511075603	8.064667731929692	11.74609142463264	40.10715292790676	25.243600589027793	0.0
SRR6443936_2										6.936742175016448	2.697621956950841	11.291788075320362	9.12366450480935	34.54898643356205	20.854090296707085	0.0
SRR6443937_1										3.346456692913386	1.7916238731028187	10.256190802236677	14.889307314846514	35.51295218532466	26.326600479287915	0.0
SRR6443937_2										6.738559853931301	3.2380463311651257	17.57674312450074	15.622503708775534	23.52504849937236	14.595458176423598	0.0
SRR6443938_1										2.7554136590782896	0.9578012215435869	0.7912270960577457	6.621321488062187	8.189894503053859	0.0	77.63048306496391
SRR6443938_2										5.337312604108829	3.1649083842309826	5.365074958356469	9.175458078845086	0.0	63.14547473625763	0.0
SRR6443939_1										3.893409925003989	3.558321365884794	12.629647359183021	7.994255624700814	31.494335407691082	32.5714057762885	0.0
SRR6443939_2										7.004946545396522	5.736397000159566	12.697462900909526	21.226264560395723	28.666028402744537	0.0	0.0
SRR6443940_1										3.49678844483524	1.4433232894045487	3.169735247756201	4.312812979186549	9.679702327975379	17.202998166357485	57.03378834832774
SRR6443940_2										4.940111734239789	3.0024555797420036	5.933066686683037	3.6479835293865337	11.694564483095103	10.415303945012171	49.80752115122725
SRR6443941_1										3.63948375102785	1.2852597332951985	4.352722462550498	2.994172535840692	37.66937184941547	0.0	44.91973830038254
SRR6443941_2										6.917879232061779	2.1164777805584354	6.612205498552072	8.735833541882663	40.80476207500626	16.751278109470526	0.0
SRR6443942_1										4.377060558736769	3.600555266354329	14.41957313899011	14.198334200937012	54.5202151657123	0.0	0.0
SRR6443942_2										6.1166059344091614	4.832552490022557	12.970674995661982	17.529932326913066	42.17855283706403	0.0	0.0
SRR6443943_1										3.1757872861938505	2.2592849150103906	16.161347045345554	25.251771726967547	14.978419566259923	31.11312410081526	0.0
SRR6443943_2										5.589598763787499	4.481270314914478	24.372568870890394	21.266052112751105	31.89108541588959	0.0	0.0
SRR6443944_1										4.644443255390872	1.6640804751458078	12.285301514259725	7.640858258868853	11.969607790679008	0.0	55.45508052865322
SRR6443944_2										6.003531489111242	3.140885012574242	18.963026379153515	9.17652094815132	44.39509872117288	0.0	0.0
SRR6443945_1										3.3558155540261527	1.935306262904336	3.9545767377838956	9.197522367515486	33.41362697866483	0.0	42.71163110805231
SRR6443945_2										6.828630419821059	3.4191328286304197	8.063317274604268	12.200963523743978	29.46593255333792	20.324845147969718	0.0
SRR6443946_1										3.4642032332563506	2.6833828219509512	9.947212141207523	11.547344110854503	19.091608929946112	46.948201913559885	0.0
SRR6443946_2										5.212801055757176	2.3204662927526667	16.74914769602991	16.91960849004729	40.932585505333776	0.0	0.0
SRR6443947_1										3.4421559011722946	1.2353463173135304	7.057120171874271	5.6699827191630465	22.77567605436458	15.753584606043622	39.12708420905142
SRR6443947_2										5.445798888421839	3.7994488814160947	7.542851805146887	11.038718415767596	16.61529120545514	16.351408154686844	26.57979543225445
